Year,Month,Day,Hour,Minute,Temperature daily mean [2 m above gnd],Relative Humidity daily mean [2 m above gnd],Mean Sea Level Pressure daily mean [MSL],Total Precipitation (low resolution) daily sum [sfc],Total Cloud Cover daily mean [sfc],High Cloud Cover daily mean [high cld lay],Medium Cloud Cover daily mean [mid cld lay],Low Cloud Cover daily mean [low cld lay],Sunshine Duration daily sum [sfc],Shortwave Radiation daily sum [sfc],Wind Speed daily mean [10 m above gnd],Wind Direction daily mean [10 m above gnd],Wind Speed daily mean [80 m above gnd],Wind Direction daily mean [80 m above gnd],Wind Speed daily mean [900 mb],Wind Direction daily mean [900 mb],Wind Gust daily mean [sfc],Temperature daily max [2 m above gnd],Temperature daily min [2 m above gnd],Relative Humidity daily max [2 m above gnd],Relative Humidity daily min [2 m above gnd],Mean Sea Level Pressure daily max [MSL],Mean Sea Level Pressure daily min [MSL],Total Cloud Cover daily max [sfc],Total Cloud Cover daily min [sfc],High Cloud Cover daily max [high cld lay],High Cloud Cover daily min [high cld lay],Medium Cloud Cover daily max [mid cld lay],Medium Cloud Cover daily min [mid cld lay],Low Cloud Cover daily max [low cld lay],Low Cloud Cover daily min [low cld lay],Wind Speed daily max [10 m above gnd],Wind Speed daily min [10 m above gnd],Wind Speed daily max [80 m above gnd],Wind Speed daily min [80 m above gnd],Wind Speed daily max [900 mb],Wind Speed daily min [900 mb],Wind Gust daily max [sfc],Wind Gust daily min [sfc]
2005,9,28,0,0,25.54,49.75,1012.06,0.00,6.34,21.12,0.00,0.00,635.33,7039.01,3.20,121.27,5.44,110.90,11.67,99.38,8.47,30.58,19.33,71.00,36.00,1016.00,1006.60,30.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,6.42,1.40,7.62,3.05,20.63,4.29,14.09,3.13
2005,9,29,0,0,28.26,45.25,1008.82,0.00,3.12,4.62,1.67,2.50,710.73,7040.79,2.79,229.48,4.94,191.72,7.66,252.35,6.35,33.23,22.10,63.00,33.00,1012.60,1004.00,10.00,0.00,29.00,0.00,10.00,0.00,10.00,0.00,4.90,1.00,9.52,2.54,13.38,3.86,12.30,2.91
2005,9,30,0,0,28.93,45.88,1008.03,0.10,7.54,0.79,7.54,7.54,714.38,7014.98,4.52,251.08,7.11,249.30,13.98,231.88,10.61,33.06,24.46,60.00,34.00,1011.70,1003.90,65.00,0.00,15.00,0.00,65.00,0.00,65.00,0.00,6.99,2.86,9.63,5.02,21.48,7.28,16.11,5.37
2005,10,1,0,0,28.80,48.96,1008.57,0.30,9.21,0.00,8.58,9.21,705.46,6951.79,2.94,161.96,5.78,143.23,9.83,163.74,7.21,32.87,24.41,71.00,35.00,1012.40,1004.00,75.00,0.00,0.00,0.00,75.00,0.00,75.00,0.00,5.07,0.11,8.58,1.31,13.38,6.58,12.30,2.46
2005,10,2,0,0,29.14,47.58,1008.01,3.50,24.88,0.00,24.88,24.88,602.43,6321.67,2.45,219.80,5.46,211.45,8.77,248.38,7.05,33.46,25.11,70.00,33.00,1011.50,1003.60,94.00,0.00,0.00,0.00,94.00,0.00,94.00,0.00,4.33,0.23,9.44,0.21,13.13,5.56,11.18,4.03
2005,10,3,0,0,29.98,44.96,1006.25,0.20,8.42,0.00,7.17,8.42,716.34,7106.65,3.46,218.47,6.43,216.50,11.81,246.25,9.52,34.53,24.64,61.00,32.00,1009.70,1001.50,74.00,0.00,0.00,0.00,74.00,0.00,74.00,0.00,5.02,1.76,8.87,3.82,16.30,5.10,14.76,4.03
2005,10,4,0,0,30.15,45.46,1005.94,0.40,10.25,1.96,9.25,9.67,688.85,6976.71,4.41,245.06,6.60,245.27,13.72,260.72,9.86,34.04,25.60,68.00,34.00,1009.70,1001.50,81.00,0.00,37.00,0.00,81.00,0.00,81.00,0.00,6.80,2.57,9.04,4.03,21.15,5.56,13.65,4.03
2005,10,5,0,0,29.99,47.42,1007.18,9.50,50.21,0.00,50.12,50.00,559.75,6786.25,3.07,196.79,5.65,180.15,11.19,218.91,8.19,33.79,26.28,61.00,34.00,1010.90,1003.10,100.00,0.00,0.00,0.00,100.00,0.00,98.00,0.00,5.14,1.58,8.33,1.47,18.11,3.12,12.97,2.24
2005,10,6,0,0,25.75,72.21,1010.67,18.50,80.42,7.33,65.92,80.12,190.40,3144.37,4.63,106.55,6.60,99.81,14.14,76.60,8.26,28.33,23.35,85.00,57.00,1013.80,1007.40,100.00,10.00,27.00,0.00,100.00,0.00,100.00,10.00,7.64,0.98,8.78,3.38,22.12,9.39,11.63,5.37
2005,10,7,0,0,25.67,62.79,1011.61,0.00,39.35,7.12,16.42,31.58,490.24,6974.04,3.46,95.52,5.28,94.02,6.83,88.98,6.88,30.12,21.09,75.00,49.00,1015.00,1007.00,100.00,0.00,31.00,0.00,100.00,0.00,100.00,0.00,5.57,1.36,7.75,1.28,13.81,1.85,10.29,2.68
2005,10,8,0,0,27.07,61.04,1012.12,3.80,59.88,32.25,58.67,30.79,429.15,5465.49,2.30,150.59,4.55,169.91,5.49,113.45,6.86,30.23,23.41,84.00,48.00,1014.80,1008.70,100.00,0.00,100.00,0.00,100.00,0.00,97.00,0.00,4.30,0.45,7.06,0.51,13.68,0.22,11.18,3.58
2005,10,9,0,0,24.19,80.08,1013.91,9.50,93.33,2.96,93.33,44.58,26.88,2317.56,3.43,148.12,5.09,149.11,19.97,114.31,12.05,25.99,21.78,96.00,64.00,1017.20,1011.00,100.00,17.00,28.00,0.00,100.00,17.00,100.00,0.00,5.37,1.36,6.59,3.95,34.42,14.17,16.78,8.95
2005,10,10,0,0,25.37,72.46,1012.24,0.20,39.38,0.46,25.75,25.58,385.61,5089.02,2.30,154.00,4.08,141.70,8.47,108.05,7.07,29.32,21.26,97.00,52.00,1016.10,1008.40,100.00,0.00,2.00,0.00,100.00,0.00,100.00,0.00,4.03,1.34,6.18,1.75,18.85,0.78,12.75,4.03
2005,10,11,0,0,27.49,58.21,1009.80,0.00,30.83,0.00,30.00,1.67,614.91,7147.59,2.03,173.13,4.77,168.67,3.89,84.44,6.10,31.50,23.50,80.00,40.00,1014.40,1006.00,100.00,0.00,0.00,0.00,100.00,0.00,10.00,0.00,3.12,0.93,8.22,0.82,8.65,1.10,10.51,2.01
2005,10,12,0,0,26.73,61.71,1008.92,1.60,17.90,11.25,15.96,14.92,491.04,5381.83,3.04,215.46,5.43,195.32,8.04,211.52,7.60,29.89,23.72,73.00,50.00,1011.30,1006.80,95.00,0.00,95.00,0.00,95.00,0.00,95.00,0.00,5.10,1.27,8.09,2.58,13.68,3.88,14.32,2.01
2005,10,13,0,0,27.46,60.46,1007.58,2.30,26.96,17.79,26.62,26.17,447.80,5273.25,2.80,217.99,5.28,204.45,8.57,255.07,7.53,30.84,23.48,78.00,47.00,1010.50,1002.70,92.00,0.00,93.00,0.00,92.00,0.00,92.00,0.00,5.01,0.21,7.60,2.79,14.83,4.40,11.41,1.79
2005,10,14,0,0,28.80,53.62,1006.54,1.50,48.08,39.50,48.08,28.38,479.62,6242.46,3.57,170.54,6.04,137.33,11.67,244.98,7.52,32.34,24.99,75.00,41.00,1009.70,1001.60,100.00,0.00,100.00,0.00,100.00,0.00,82.00,0.00,8.09,0.47,8.70,1.98,19.67,5.80,13.20,0.67
2005,10,15,0,0,28.49,56.83,1007.05,9.10,54.75,35.25,53.71,52.75,428.02,5210.95,3.74,118.17,6.12,101.44,11.98,204.16,7.66,31.07,26.40,64.00,47.00,1009.90,1003.50,100.00,0.00,100.00,0.00,100.00,0.00,94.00,0.00,5.71,1.84,8.39,4.03,21.99,5.98,10.74,2.91
2005,10,16,0,0,26.43,69.42,1007.76,4.10,49.21,10.58,42.33,45.25,294.77,4409.06,3.80,146.51,6.26,138.01,12.21,125.89,9.24,30.25,22.65,94.00,52.00,1011.30,1003.60,100.00,0.00,44.00,0.00,100.00,0.00,100.00,0.00,5.60,2.05,8.39,2.67,19.84,6.32,12.08,6.26
2005,10,17,0,0,26.56,69.58,1008.95,6.60,50.19,13.83,42.67,49.54,354.95,5282.15,3.54,147.44,5.64,141.28,11.34,220.16,8.52,30.35,23.56,88.00,52.00,1012.10,1005.50,100.00,0.00,95.00,0.00,93.00,0.00,100.00,0.00,5.93,0.89,7.73,3.80,22.33,5.38,12.97,5.37
2005,10,18,0,0,23.09,81.88,1011.74,11.40,99.67,3.46,39.71,99.50,0.00,1567.29,5.26,127.11,6.94,120.19,15.23,104.65,7.69,25.22,18.68,92.00,75.00,1016.80,1009.00,100.00,92.00,25.00,0.00,100.00,0.00,100.00,92.00,8.94,1.83,11.28,2.68,30.56,2.49,11.18,2.91
2005,10,19,0,0,21.25,70.62,1015.03,0.50,63.69,24.29,40.71,41.12,168.24,3439.85,6.29,142.46,8.94,141.22,27.77,122.09,13.41,24.24,18.72,92.00,55.00,1017.50,1011.80,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,10.00,2.13,11.57,5.97,38.69,16.59,23.26,8.50
2005,10,20,0,0,24.74,59.92,1011.50,0.00,30.21,7.46,25.04,14.29,573.69,7383.44,2.07,141.90,3.70,113.52,11.79,100.01,5.28,29.13,19.78,74.00,48.00,1015.20,1006.40,100.00,0.00,50.00,0.00,100.00,0.00,65.00,0.00,4.38,1.02,5.53,1.59,30.41,2.29,8.05,2.68
2005,10,21,0,0,25.56,64.83,1009.17,0.00,24.83,0.04,18.50,24.83,414.15,4333.41,3.83,293.59,6.45,336.28,13.48,314.39,10.80,29.07,22.56,78.00,52.00,1012.40,1005.80,100.00,0.00,1.00,0.00,100.00,0.00,100.00,0.00,7.13,1.59,7.72,5.55,20.35,6.55,14.76,5.59
2005,10,22,0,0,27.41,59.50,1007.28,0.20,9.29,3.08,8.29,9.29,688.35,6658.09,4.05,266.97,6.19,262.51,13.93,316.23,10.79,31.31,22.87,77.00,46.00,1010.90,1003.30,74.00,0.00,63.00,0.00,74.00,0.00,74.00,0.00,7.28,0.75,7.34,4.87,22.63,8.42,14.09,4.47
2005,10,23,0,0,27.32,61.42,1007.88,3.00,36.26,27.00,29.21,34.67,398.14,4483.82,3.45,231.34,6.36,256.63,13.40,269.07,8.03,29.81,24.47,79.00,52.00,1010.70,1003.90,100.00,0.30,100.00,0.00,91.00,0.00,100.00,0.00,6.59,0.66,8.22,4.25,20.03,7.64,11.18,4.03
2005,10,24,0,0,25.29,76.42,1008.85,3.40,61.17,60.00,59.54,27.54,277.18,3495.03,3.48,129.92,5.68,143.29,14.75,327.29,9.60,27.36,23.56,85.00,65.00,1011.50,1004.80,100.00,2.00,100.00,0.00,100.00,2.00,98.00,0.00,5.07,1.80,7.10,4.43,21.71,8.20,12.53,6.71
2005,10,25,0,0,25.59,77.88,1008.92,7.30,79.50,77.12,78.92,31.54,201.70,4049.50,3.84,121.30,6.58,88.37,13.65,331.26,9.77,29.64,23.15,93.00,53.00,1010.70,1005.80,100.00,3.00,100.00,2.00,100.00,0.00,100.00,0.00,7.79,1.66,8.61,4.91,28.31,8.98,16.55,6.93
2005,10,26,0,0,24.74,82.58,1009.20,6.30,64.96,55.92,60.79,42.42,162.51,2931.66,2.21,140.18,3.97,134.00,10.25,312.17,6.31,26.97,23.38,92.00,69.00,1011.70,1005.80,100.00,6.00,100.00,4.00,100.00,0.00,100.00,0.00,3.27,1.53,6.31,2.18,17.30,5.91,10.07,3.58
2005,10,27,0,0,25.09,80.33,1008.46,7.60,72.21,75.67,66.58,27.12,91.84,3505.71,2.55,185.79,4.44,183.42,11.53,319.32,8.22,27.87,21.71,99.00,64.00,1011.40,1004.40,100.00,3.00,100.00,3.00,100.00,0.00,100.00,0.00,4.87,0.68,6.76,1.64,20.40,6.41,12.53,3.36
2005,10,28,0,0,26.67,69.04,1006.83,2.50,81.96,85.71,80.38,21.25,112.91,4289.80,3.88,271.79,6.44,229.17,14.71,252.77,10.69,29.03,23.73,84.00,58.00,1009.30,1002.50,100.00,9.60,100.00,32.00,100.00,0.00,90.00,0.00,6.62,0.79,8.03,4.60,22.90,8.85,17.22,3.13
2005,10,29,0,0,27.90,62.83,1007.60,4.00,81.79,94.79,77.33,38.75,224.60,5246.55,3.75,194.99,6.21,222.79,12.19,220.10,8.18,30.48,25.25,75.00,51.00,1010.80,1003.40,100.00,7.00,100.00,21.00,100.00,0.00,90.00,0.00,6.22,0.69,8.50,4.19,21.44,8.81,12.08,3.58
2005,10,30,0,0,27.25,67.04,1009.64,3.40,68.79,51.58,58.54,45.96,279.51,5056.09,3.56,128.24,5.32,109.60,10.72,158.82,6.55,30.82,24.11,86.00,51.00,1013.20,1006.00,100.00,10.00,100.00,0.00,100.00,0.00,100.00,3.00,6.29,1.76,10.02,2.26,19.36,2.70,11.41,2.01
2005,10,31,0,0,19.63,92.96,1015.05,4.30,100.00,6.25,25.50,100.00,0.00,742.26,5.87,149.30,7.71,147.19,25.69,117.09,11.81,23.14,18.32,94.00,90.00,1018.30,1011.70,100.00,100.00,36.00,0.00,100.00,0.00,100.00,100.00,7.76,2.97,11.81,5.24,32.05,19.69,18.57,6.93
2005,11,1,0,0,23.82,67.50,1013.23,0.00,37.67,11.00,8.67,29.17,513.53,7386.11,3.97,135.87,5.77,135.19,16.06,120.23,11.70,28.46,18.46,94.00,49.00,1016.50,1008.60,100.00,0.00,74.00,0.00,62.00,0.00,100.00,0.00,8.08,1.92,8.42,3.87,37.78,5.63,18.34,5.59
2005,11,2,0,0,26.45,60.25,1012.52,0.00,7.97,0.67,5.50,2.38,646.74,7403.91,2.89,98.15,5.37,97.41,7.16,99.19,7.46,30.46,21.94,74.00,48.00,1015.50,1008.40,100.00,0.00,4.00,0.00,100.00,0.00,11.00,0.00,5.39,1.36,7.73,1.59,13.94,2.00,13.20,1.79
2005,11,3,0,0,27.93,59.12,1010.65,0.00,2.08,0.00,0.00,2.08,729.42,7388.78,3.41,242.08,5.51,225.93,7.39,321.86,8.22,32.09,22.95,82.00,43.00,1015.00,1005.70,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,4.90,1.68,8.32,2.99,14.03,3.82,12.53,4.47
2005,11,4,0,0,27.30,61.62,1009.54,0.00,10.23,14.62,6.17,7.04,649.06,6513.91,4.12,307.83,6.45,306.52,11.20,332.28,8.90,30.32,24.38,74.00,52.00,1011.60,1006.60,66.00,0.00,66.00,0.00,66.00,0.00,66.00,0.00,6.16,2.52,7.88,4.19,17.82,5.73,14.76,3.58
2005,11,5,0,0,26.52,66.50,1009.08,2.30,31.50,30.62,28.58,13.67,317.65,4780.19,2.37,191.40,4.41,187.59,5.36,220.88,6.35,29.87,23.13,82.00,52.00,1011.10,1006.30,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,3.65,1.33,7.13,1.10,8.20,2.80,12.53,2.01
2005,11,6,0,0,26.94,64.71,1008.68,2.20,77.75,57.50,77.75,16.92,174.26,4828.25,1.82,98.13,4.16,162.29,4.21,200.65,5.17,29.64,23.41,79.00,53.00,1011.10,1004.90,100.00,0.00,100.00,0.00,100.00,0.00,93.00,0.00,3.61,0.22,7.55,0.36,8.18,0.34,8.28,2.91
2005,11,7,0,0,26.20,70.88,1010.03,5.00,86.00,86.62,86.00,30.12,195.32,3869.72,3.72,113.93,5.12,111.18,9.54,89.30,8.16,28.92,24.17,86.00,58.00,1013.30,1008.40,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,6.24,2.31,7.08,3.46,16.30,5.49,11.86,3.36
2005,11,8,0,0,24.59,74.33,1011.10,0.00,68.88,70.08,67.62,35.12,104.79,4530.99,5.15,126.75,6.76,124.75,22.70,114.71,14.03,27.44,21.33,90.00,62.00,1014.10,1007.70,100.00,1.00,100.00,0.00,100.00,1.00,100.00,0.00,8.08,2.70,9.03,4.04,41.62,12.61,17.90,8.72
2005,11,9,0,0,26.02,67.08,1010.13,1.60,47.13,28.67,44.75,31.96,516.64,7236.59,3.21,117.95,4.64,116.07,11.62,106.87,8.85,29.64,21.68,95.00,51.00,1014.50,1005.70,100.00,3.00,56.00,2.00,100.00,0.00,100.00,0.00,5.31,1.78,5.82,2.52,27.10,3.82,12.30,4.70
2005,11,10,0,0,25.96,70.83,1008.92,1.70,46.58,18.29,46.58,18.25,382.25,5677.31,1.90,92.44,3.82,76.69,4.56,83.06,4.90,29.70,23.45,82.00,55.00,1013.40,1005.60,100.00,0.00,86.00,0.00,100.00,0.00,86.00,0.00,3.45,0.22,6.54,0.07,7.59,1.81,7.83,1.57
2005,11,11,0,0,26.07,72.25,1008.01,1.50,38.47,16.79,35.12,20.08,387.38,5046.30,2.38,124.23,4.74,118.51,4.90,159.26,5.33,29.87,22.06,94.00,54.00,1011.50,1004.70,100.00,0.00,92.00,0.00,100.00,0.00,92.00,0.00,3.97,0.38,7.59,2.38,10.12,1.76,9.62,3.13
2005,11,12,0,0,24.71,81.25,1008.74,7.90,56.29,31.88,54.83,39.46,266.94,3579.58,3.26,119.62,5.12,109.96,10.56,105.59,8.03,26.88,23.02,91.00,70.00,1011.40,1005.70,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,5.04,1.40,6.69,3.97,13.79,5.63,10.51,4.47
2005,11,13,0,0,24.53,82.17,1008.72,1.70,43.35,30.83,25.04,41.75,213.67,4700.98,2.04,208.73,3.74,213.82,6.22,251.68,5.15,27.22,21.53,99.00,68.00,1011.10,1006.00,100.00,0.00,100.00,0.00,85.00,0.00,100.00,0.00,3.79,0.23,6.13,0.30,10.52,1.60,9.62,1.12
2005,11,14,0,0,24.59,83.25,1007.33,3.70,66.26,55.21,52.12,39.25,177.62,3616.07,1.96,160.88,3.60,257.37,6.75,292.21,5.41,27.73,21.27,99.00,67.00,1010.20,1004.70,100.00,2.00,100.00,0.00,100.00,0.00,100.00,0.00,3.76,0.86,6.24,0.72,12.98,2.13,9.40,2.01
2005,11,15,0,0,25.62,77.38,1007.26,3.00,78.29,98.08,70.88,23.75,237.90,4725.01,1.21,92.05,3.03,76.38,3.54,154.56,3.92,28.40,22.96,93.00,61.00,1011.00,1004.00,100.00,30.00,100.00,56.00,100.00,0.00,100.00,0.00,1.94,0.19,5.97,0.12,7.16,0.71,7.83,0.45
2005,11,16,0,0,26.46,71.33,1006.46,2.70,36.67,76.21,22.54,22.62,426.47,4879.87,2.22,125.50,4.41,123.03,5.87,174.59,4.55,29.29,22.89,87.00,59.00,1009.40,1002.60,99.00,0.00,100.00,0.00,99.00,0.00,99.00,0.00,4.21,0.86,6.34,1.33,14.42,1.19,6.71,2.68
2005,11,17,0,0,26.12,76.33,1005.79,8.50,82.58,82.21,77.58,58.21,192.77,4356.55,3.12,152.70,5.16,163.67,10.42,262.85,7.58,28.68,24.12,93.00,63.00,1009.10,1002.50,100.00,10.00,100.00,2.00,100.00,0.00,100.00,0.00,4.34,1.42,6.80,2.96,18.53,4.29,10.51,3.58
2005,11,18,0,0,24.83,81.71,1005.95,2.50,100.00,100.00,100.00,17.58,0.00,2863.13,3.54,232.57,5.58,273.19,15.35,307.39,9.12,26.61,23.05,96.00,69.00,1009.30,1002.90,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,5.42,1.33,7.11,3.88,23.53,8.55,15.88,4.92
2005,11,19,0,0,25.70,79.79,1007.36,9.70,68.60,60.25,62.71,56.08,249.14,4582.61,1.62,135.53,3.20,122.61,6.30,216.03,4.68,28.82,23.27,95.00,62.00,1010.80,1004.10,100.00,3.60,100.00,0.00,100.00,0.00,100.00,0.00,2.53,0.38,6.97,0.31,10.04,0.89,8.05,1.79
2005,11,20,0,0,25.06,84.42,1009.38,15.90,86.22,73.92,84.88,54.67,146.36,3818.99,1.76,97.08,2.59,100.89,8.13,138.16,7.17,27.82,23.57,94.00,66.00,1012.30,1006.30,100.00,22.00,100.00,23.00,100.00,14.00,100.00,3.00,3.71,0.38,4.72,0.65,13.36,3.70,11.86,2.24
2005,11,21,0,0,25.97,78.04,1007.33,8.90,41.39,31.08,35.00,40.92,480.80,6710.60,1.87,62.34,3.40,55.10,5.16,97.94,4.54,29.84,22.79,98.00,57.00,1010.80,1002.30,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,3.66,0.31,6.94,0.70,9.01,1.64,9.17,1.79
2005,11,22,0,0,24.42,87.79,1006.42,18.30,75.50,33.83,74.96,61.08,120.13,1736.39,2.88,281.95,4.07,306.18,14.99,300.04,8.05,25.63,23.67,96.00,81.00,1008.80,1003.70,100.00,6.00,100.00,0.00,100.00,3.00,100.00,0.00,3.74,2.16,6.76,1.33,21.03,8.10,11.41,5.82
2005,11,23,0,0,26.15,73.92,1005.17,1.80,59.61,51.42,50.75,25.25,306.12,5521.56,5.29,335.80,6.85,291.47,19.08,313.60,12.96,28.93,23.91,87.00,61.00,1007.80,1002.10,100.00,10.00,100.00,3.00,100.00,0.00,90.00,0.00,7.80,3.36,9.17,4.46,26.54,10.35,16.78,7.83
2005,11,24,0,0,27.15,64.21,1006.20,0.60,62.83,97.83,39.21,34.88,382.36,5817.93,5.06,271.18,7.06,266.30,18.89,320.05,12.56,30.30,24.26,83.00,47.00,1009.20,1002.70,100.00,30.00,100.00,48.00,100.00,0.00,100.00,0.00,8.31,1.27,9.10,4.48,32.14,10.69,19.24,2.68
2005,11,25,0,0,27.27,62.21,1007.58,0.80,33.03,5.00,8.46,32.79,605.44,6188.17,3.54,218.25,5.67,221.38,14.28,319.93,8.20,29.84,25.02,73.00,52.00,1010.40,1003.90,100.00,0.90,31.00,0.00,86.00,0.00,100.00,0.00,7.66,1.09,8.95,2.79,24.44,5.50,15.21,2.46
2005,11,26,0,0,25.23,75.04,1007.38,0.00,19.40,5.83,2.08,19.38,546.16,4926.15,2.41,88.92,4.05,79.84,7.55,182.92,6.74,27.76,23.15,86.00,65.00,1010.60,1004.00,100.00,0.00,35.00,0.00,10.00,0.00,100.00,0.00,3.64,1.06,6.43,2.27,18.40,1.03,10.29,2.46
2005,11,27,0,0,24.74,82.25,1005.61,2.30,67.25,45.42,48.04,40.21,286.22,3442.52,2.56,146.52,3.87,129.14,10.36,236.35,6.98,26.75,23.14,94.00,72.00,1009.20,1001.40,100.00,10.00,100.00,0.00,100.00,0.00,100.00,0.00,4.32,1.51,6.07,1.46,19.89,5.17,9.84,3.36
2005,11,28,0,0,27.24,66.50,1003.51,0.60,23.50,32.29,9.04,14.29,669.45,7339.83,5.48,292.80,7.76,289.70,18.76,315.30,13.09,30.75,23.39,89.00,50.00,1006.80,999.00,100.00,0.00,100.00,0.00,100.00,0.00,82.00,0.00,9.91,2.30,10.76,5.54,31.14,13.17,18.34,8.28
2005,11,29,0,0,27.98,59.12,1003.94,0.40,17.65,40.42,5.67,10.29,671.26,7068.38,5.28,266.00,7.73,306.89,18.74,319.56,12.83,30.98,24.86,73.00,49.00,1007.10,999.30,84.00,0.00,100.00,0.00,84.00,0.00,84.00,0.00,10.01,1.76,11.05,5.55,29.02,11.76,18.34,7.61
2005,11,30,0,0,27.43,63.79,1005.58,4.40,80.00,40.25,54.46,54.75,261.21,4657.37,3.42,242.06,5.52,260.24,14.37,268.44,9.68,29.82,25.91,74.00,54.00,1008.40,1001.90,100.00,6.00,100.00,0.00,100.00,0.00,100.00,0.00,6.30,0.89,8.08,2.31,24.02,5.12,13.87,1.79
2005,12,1,0,0,27.54,64.38,1006.45,13.30,71.46,65.50,70.88,46.25,351.49,5109.49,3.47,186.42,5.59,177.33,10.70,191.93,7.23,30.30,24.40,83.00,52.00,1008.80,1003.10,100.00,9.00,100.00,0.00,100.00,0.00,100.00,0.00,6.28,1.22,7.29,2.23,19.12,4.09,12.08,2.01
2005,12,2,0,0,26.20,73.46,1007.56,11.60,63.17,58.79,62.96,52.21,164.99,4422.41,3.04,150.63,4.61,157.42,7.08,156.09,6.38,28.06,24.07,86.00,63.00,1009.80,1004.60,100.00,0.60,100.00,2.00,100.00,0.00,100.00,0.00,4.60,1.94,6.60,2.29,15.58,3.15,9.40,3.36
2005,12,3,0,0,25.40,77.46,1007.44,1.30,79.05,47.33,54.92,41.00,57.12,2888.05,2.75,201.50,5.04,287.30,10.46,276.03,7.97,27.81,23.01,91.00,65.00,1010.10,1004.60,100.00,8.10,100.00,5.00,100.00,0.00,100.00,0.00,4.73,1.22,7.75,2.82,17.36,3.45,12.30,3.80
2005,12,4,0,0,26.40,70.75,1006.23,2.10,49.37,49.88,43.38,23.75,426.63,5178.91,4.33,171.64,6.52,245.23,17.45,315.63,12.27,29.09,23.88,82.00,58.00,1009.10,1003.60,100.00,0.00,100.00,0.00,100.00,0.00,94.00,0.00,7.15,2.33,7.60,4.27,30.43,11.45,15.88,8.28
2005,12,5,0,0,27.52,60.25,1004.86,0.00,50.51,70.62,41.58,4.92,341.06,5618.57,6.86,317.30,8.91,316.95,23.39,313.47,15.45,30.66,24.69,75.00,48.00,1009.10,1001.70,100.00,0.00,100.00,0.00,100.00,0.00,12.00,0.00,9.69,4.13,10.65,7.06,34.18,17.02,19.69,10.51
2005,12,6,0,0,27.61,58.75,1004.19,0.00,11.87,8.54,7.71,3.75,697.19,7249.94,6.43,288.89,8.52,287.65,21.33,313.65,15.57,31.23,23.64,77.00,45.00,1007.10,1000.90,100.00,0.00,40.00,0.00,100.00,0.00,10.00,0.00,9.51,3.60,10.19,6.44,31.38,12.04,21.25,7.61
2005,12,7,0,0,25.97,68.96,1006.43,1.00,40.33,15.83,24.12,26.46,404.10,4390.37,2.91,209.75,4.68,204.53,11.02,254.06,7.72,27.71,24.04,82.00,59.00,1008.90,1003.90,100.00,2.00,100.00,0.00,100.00,0.00,100.00,0.00,5.43,0.08,8.27,0.54,23.75,0.74,12.75,2.46
2005,12,8,0,0,25.59,75.54,1006.93,1.30,41.62,5.83,38.92,27.88,446.81,5559.83,2.35,220.85,3.73,209.93,8.63,310.56,5.30,29.27,22.52,93.00,56.00,1009.40,1003.30,100.00,0.00,57.00,0.00,100.00,0.00,100.00,0.00,4.50,0.66,6.27,0.82,17.06,3.17,10.96,2.01
2005,12,9,0,0,24.86,80.50,1008.40,1.50,43.71,0.50,37.29,25.00,257.00,4037.93,3.72,259.07,5.43,257.96,14.66,309.77,8.84,27.20,23.10,90.00,67.00,1010.80,1005.10,100.00,0.00,6.00,0.00,100.00,0.00,100.00,0.00,5.23,2.60,6.58,3.61,22.69,5.56,12.97,3.36
2005,12,10,0,0,24.83,79.12,1009.67,0.00,69.46,2.08,65.08,27.38,143.94,4026.36,2.63,265.37,3.72,263.74,11.52,247.54,7.23,27.63,22.02,92.00,65.00,1012.20,1007.00,100.00,0.00,17.00,0.00,100.00,0.00,100.00,0.00,4.26,0.73,5.68,0.71,18.61,0.68,10.96,0.45
2005,12,11,0,0,24.75,81.25,1009.06,4.50,66.67,36.46,66.29,20.00,183.42,3327.71,2.63,150.62,3.93,143.27,8.78,125.44,6.63,28.80,22.43,93.00,61.00,1011.20,1006.10,100.00,2.00,100.00,0.00,100.00,2.00,97.00,0.00,5.39,1.23,5.70,2.03,17.16,1.81,12.53,3.58
2005,12,12,0,0,26.24,72.42,1007.58,0.10,34.17,7.54,30.42,7.92,540.76,7148.48,2.87,136.28,4.99,135.03,8.94,117.47,8.43,30.10,22.11,98.00,52.00,1009.70,1004.10,100.00,0.00,38.00,0.00,100.00,0.00,70.00,0.00,6.15,1.04,6.24,3.25,17.46,1.52,13.42,3.13
2005,12,13,0,0,26.28,72.08,1006.41,1.90,32.96,35.08,31.21,23.54,403.53,4981.33,1.47,222.78,3.28,205.74,3.61,169.00,5.84,29.43,23.07,87.00,57.00,1008.30,1004.40,83.00,0.00,89.00,0.00,83.00,0.00,83.00,0.00,2.91,0.38,6.97,0.68,7.10,1.01,9.17,1.34
